# Created by auto-kappa
# 3ph scattering  : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.result
# Isotope      : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.self_isotope
# Temperature [K] : 50.00 to 1000.00
# Grain size [nm] : 3.16 to 100000.00
temperature[K],grain_size[nm],kxx[W/mK],kxy[W/mK],kxz[W/mK],kyx[W/mK],kyy[W/mK],kyz[W/mK],kzx[W/mK],kzy[W/mK],kzz[W/mK],kave[W/mK]
8.5000000e+02,9.7677811e+03,1.3522050e+00,-2.9921050e-04,-3.0999642e-04,-2.9921050e-04,1.3521999e+00,-3.0744376e-04,-3.0999642e-04,-3.0744376e-04,1.3521858e+00,1.3521969e+00
8.5000000e+02,1.2067926e+04,1.3536325e+00,-2.9924082e-04,-3.1002701e-04,-2.9924082e-04,1.3536274e+00,-3.0747418e-04,-3.1002701e-04,-3.0747418e-04,1.3536134e+00,1.3536244e+00
8.5000000e+02,1.4909717e+04,1.3548011e+00,-2.9926537e-04,-3.1005179e-04,-2.9926537e-04,1.3547960e+00,-3.0749881e-04,-3.1005179e-04,-3.0749881e-04,1.3547819e+00,1.3547930e+00
8.5000000e+02,1.8420700e+04,1.3557557e+00,-2.9928524e-04,-3.1007184e-04,-2.9928524e-04,1.3557506e+00,-3.0751874e-04,-3.1007184e-04,-3.0751874e-04,1.3557365e+00,1.3557476e+00
8.5000000e+02,2.2758459e+04,1.3565342e+00,-2.9930133e-04,-3.1008808e-04,-2.9930133e-04,1.3565291e+00,-3.0753488e-04,-3.1008808e-04,-3.0753488e-04,1.3565150e+00,1.3565261e+00
8.5000000e+02,2.8117687e+04,1.3571682e+00,-2.9931436e-04,-3.1010122e-04,-2.9931436e-04,1.3571631e+00,-3.0754795e-04,-3.1010122e-04,-3.0754795e-04,1.3571490e+00,1.3571601e+00
8.5000000e+02,3.4738921e+04,1.3576839e+00,-2.9932490e-04,-3.1011186e-04,-2.9932490e-04,1.3576788e+00,-3.0755852e-04,-3.1011186e-04,-3.0755852e-04,1.3576648e+00,1.3576758e+00
8.5000000e+02,4.2919343e+04,1.3581030e+00,-2.9933343e-04,-3.1012047e-04,-2.9933343e-04,1.3580980e+00,-3.0756708e-04,-3.1012047e-04,-3.0756708e-04,1.3580839e+00,1.3580950e+00
8.5000000e+02,5.3026113e+04,1.3584434e+00,-2.9934034e-04,-3.1012744e-04,-2.9934034e-04,1.3584383e+00,-3.0757401e-04,-3.1012744e-04,-3.0757401e-04,1.3584242e+00,1.3584353e+00
8.5000000e+02,6.5512856e+04,1.3587196e+00,-2.9934593e-04,-3.1013308e-04,-2.9934593e-04,1.3587146e+00,-3.0757962e-04,-3.1013308e-04,-3.0757962e-04,1.3587005e+00,1.3587115e+00
8.5000000e+02,8.0940012e+04,1.3589437e+00,-2.9935045e-04,-3.1013765e-04,-2.9935045e-04,1.3589386e+00,-3.0758416e-04,-3.1013765e-04,-3.0758416e-04,1.3589245e+00,1.3589356e+00
8.5000000e+02,1.0000000e+05,1.3591253e+00,-2.9935412e-04,-3.1014134e-04,-2.9935412e-04,1.3591203e+00,-3.0758784e-04,-3.1014134e-04,-3.0758784e-04,1.3591062e+00,1.3591173e+00
9.0000000e+02,3.1622777e+00,4.6646479e-01,-1.2409299e-04,-1.3133629e-04,-1.2409299e-04,4.6646226e-01,-1.3016982e-04,-1.3133629e-04,-1.3016982e-04,4.6645131e-01,4.6645945e-01
9.0000000e+02,3.9069399e+00,5.1455629e-01,-1.3727352e-04,-1.4494186e-04,-1.3727352e-04,5.1455354e-01,-1.4364775e-04,-1.4494186e-04,-1.4364775e-04,5.1454222e-01,5.1455069e-01
9.0000000e+02,4.8269574e+00,5.6301903e-01,-1.5063525e-04,-1.5868702e-04,-1.5063525e-04,5.6301605e-01,-1.5726721e-04,-1.5868702e-04,-1.5726721e-04,5.6300442e-01,5.6301316e-01
9.0000000e+02,5.9636233e+00,6.1120460e-01,-1.6395794e-04,-1.7234977e-04,-1.6395794e-04,6.1120141e-01,-1.7080885e-04,-1.7234977e-04,-1.7080885e-04,6.1118951e-01,6.1119851e-01
9.0000000e+02,7.3679546e+00,6.5850003e-01,-1.7701228e-04,-1.8570114e-04,-1.7701228e-04,6.5849663e-01,-1.8404597e-04,-1.8570114e-04,-1.8404597e-04,6.5848450e-01,6.5849372e-01
9.0000000e+02,9.1029818e+00,7.0436058e-01,-1.8957620e-04,-1.9852105e-04,-1.8957620e-04,7.0435700e-01,-1.9676019e-04,-1.9852105e-04,-1.9676019e-04,7.0434467e-01,7.0435408e-01
9.0000000e+02,1.1246578e+01,7.4833622e-01,-2.0145161e-04,-2.1061450e-04,-2.0145161e-04,7.4833246e-01,-2.0875766e-04,-2.1061450e-04,-2.0875766e-04,7.4831998e-01,7.4832955e-01
9.0000000e+02,1.3894955e+01,7.9008884e-01,-2.1247847e-04,-2.2182524e-04,-2.1247847e-04,7.9008493e-01,-2.1988270e-04,-2.2182524e-04,-2.1988270e-04,7.9007231e-01,7.9008202e-01
9.0000000e+02,1.7166979e+01,8.2939914e-01,-2.2254397e-04,-2.3204454e-04,-2.2254397e-04,8.2939509e-01,-2.3002659e-04,-2.3204454e-04,-2.3002659e-04,8.2938236e-01,8.2939220e-01
9.0000000e+02,2.1209509e+01,8.6616328e-01,-2.3158557e-04,-2.4121391e-04,-2.3158557e-04,8.6615911e-01,-2.3913048e-04,-2.4121391e-04,-2.3913048e-04,8.6614627e-01,8.6615622e-01
9.0000000e+02,2.6203985e+01,9.0038098e-01,-2.3958824e-04,-2.4932216e-04,-2.3958824e-04,9.0037670e-01,-2.4718252e-04,-2.4932216e-04,-2.4718252e-04,9.0036379e-01,9.0037382e-01
9.0000000e+02,3.2374575e+01,9.3213763e-01,-2.4657743e-04,-2.5639819e-04,-2.4657743e-04,9.3213327e-01,-2.5421078e-04,-2.5639819e-04,-2.5421078e-04,9.3212028e-01,9.3213039e-01
9.0000000e+02,3.9998234e+01,9.6158289e-01,-2.5260952e-04,-2.6250147e-04,-2.5260952e-04,9.6157846e-01,-2.6027380e-04,-2.6250147e-04,-2.6027380e-04,9.6156541e-01,9.6157559e-01
9.0000000e+02,4.9417134e+01,9.8890837e-01,-2.5776183e-04,-2.6771198e-04,-2.5776183e-04,9.8890387e-01,-2.6545062e-04,-2.6771198e-04,-2.6545062e-04,9.8889078e-01,9.8890100e-01
9.0000000e+02,6.1054023e+01,1.0143261e+00,-2.6212342e-04,-2.7212105e-04,-2.6212342e-04,1.0143215e+00,-2.6983165e-04,-2.7212105e-04,-2.6983165e-04,1.0143084e+00,1.0143187e+00
9.0000000e+02,7.5431201e+01,1.0380491e+00,-2.6578746e-04,-2.7582377e-04,-2.6578746e-04,1.0380445e+00,-2.7351116e-04,-2.7582377e-04,-2.7351116e-04,1.0380313e+00,1.0380417e+00
9.0000000e+02,9.3193958e+01,1.0602752e+00,-2.6884564e-04,-2.7891340e-04,-2.6884564e-04,1.0602705e+00,-2.7658166e-04,-2.7891340e-04,-2.7658166e-04,1.0602573e+00,1.0602677e+00
9.0000000e+02,1.1513954e+02,1.0811738e+00,-2.7138429e-04,-2.8147760e-04,-2.7138429e-04,1.0811691e+00,-2.7913014e-04,-2.8147760e-04,-2.7913014e-04,1.0811559e+00,1.0811662e+00
9.0000000e+02,1.4225293e+02,1.1008773e+00,-2.7348211e-04,-2.8359618e-04,-2.7348211e-04,1.1008726e+00,-2.8123584e-04,-2.8359618e-04,-2.8123584e-04,1.1008594e+00,1.1008698e+00
9.0000000e+02,1.7575106e+02,1.1194767e+00,-2.7520915e-04,-2.8534005e-04,-2.7520915e-04,1.1194720e+00,-2.8296918e-04,-2.8534005e-04,-2.8296918e-04,1.1194587e+00,1.1194691e+00
9.0000000e+02,2.1713743e+02,1.1370214e+00,-2.7662652e-04,-2.8677108e-04,-2.7662652e-04,1.1370167e+00,-2.8439161e-04,-2.8677108e-04,-2.8439161e-04,1.1370034e+00,1.1370138e+00
9.0000000e+02,2.6826958e+02,1.1535241e+00,-2.7778678e-04,-2.8794240e-04,-2.7778678e-04,1.1535194e+00,-2.8555594e-04,-2.8794240e-04,-2.8555594e-04,1.1535061e+00,1.1535165e+00
9.0000000e+02,3.3144247e+02,1.1689691e+00,-2.7873457e-04,-2.8889917e-04,-2.7873457e-04,1.1689644e+00,-2.8650700e-04,-2.8889917e-04,-2.8650700e-04,1.1689511e+00,1.1689616e+00
9.0000000e+02,4.0949151e+02,1.1833236e+00,-2.7950747e-04,-2.8967934e-04,-2.7950747e-04,1.1833188e+00,-2.8728254e-04,-2.8967934e-04,-2.8728254e-04,1.1833056e+00,1.1833160e+00
9.0000000e+02,5.0591975e+02,1.1965495e+00,-2.8013687e-04,-2.9031463e-04,-2.8013687e-04,1.1965447e+00,-2.8791407e-04,-2.9031463e-04,-2.8791407e-04,1.1965314e+00,1.1965419e+00
9.0000000e+02,6.2505519e+02,1.2086154e+00,-2.8064883e-04,-2.9083136e-04,-2.8064883e-04,1.2086106e+00,-2.8842775e-04,-2.9083136e-04,-2.8842775e-04,1.2085973e+00,1.2086078e+00
9.0000000e+02,7.7224499e+02,1.2195055e+00,-2.8106488e-04,-2.9125127e-04,-2.8106488e-04,1.2195007e+00,-2.8884518e-04,-2.9125127e-04,-2.8884518e-04,1.2194874e+00,1.2194979e+00
9.0000000e+02,9.5409548e+02,1.2292257e+00,-2.8140272e-04,-2.9159224e-04,-2.8140272e-04,1.2292210e+00,-2.8918414e-04,-2.9159224e-04,-2.8918414e-04,1.2292077e+00,1.2292181e+00
9.0000000e+02,1.1787686e+03,1.2378061e+00,-2.8167689e-04,-2.9186894e-04,-2.8167689e-04,1.2378013e+00,-2.8945921e-04,-2.9186894e-04,-2.8945921e-04,1.2377880e+00,1.2377984e+00
9.0000000e+02,1.4563485e+03,1.2452991e+00,-2.8189928e-04,-2.9209338e-04,-2.8189928e-04,1.2452943e+00,-2.8968233e-04,-2.9209338e-04,-2.8968233e-04,1.2452810e+00,1.2452915e+00
9.0000000e+02,1.7992936e+03,1.2517766e+00,-2.8207960e-04,-2.9227535e-04,-2.8207960e-04,1.2517718e+00,-2.8986324e-04,-2.9227535e-04,-2.8986324e-04,1.2517585e+00,1.2517690e+00
9.0000000e+02,2.2229965e+03,1.2573241e+00,-2.8222575e-04,-2.9242284e-04,-2.8222575e-04,1.2573193e+00,-2.9000986e-04,-2.9242284e-04,-2.9000986e-04,1.2573060e+00,1.2573165e+00
9.0000000e+02,2.7464741e+03,1.2620351e+00,-2.8234418e-04,-2.9254236e-04,-2.8234418e-04,1.2620303e+00,-2.9012868e-04,-2.9254236e-04,-2.9012868e-04,1.2620170e+00,1.2620275e+00
9.0000000e+02,3.3932218e+03,1.2660059e+00,-2.8244012e-04,-2.9263919e-04,-2.8244012e-04,1.2660011e+00,-2.9022494e-04,-2.9263919e-04,-2.9022494e-04,1.2659878e+00,1.2659982e+00
9.0000000e+02,4.1922674e+03,1.2693308e+00,-2.8251784e-04,-2.9271761e-04,-2.8251784e-04,1.2693260e+00,-2.9030290e-04,-2.9271761e-04,-2.9030290e-04,1.2693127e+00,1.2693232e+00
9.0000000e+02,5.1794747e+03,1.2720993e+00,-2.8258078e-04,-2.9278113e-04,-2.8258078e-04,1.2720945e+00,-2.9036605e-04,-2.9278113e-04,-2.9036605e-04,1.2720812e+00,1.2720917e+00
9.0000000e+02,6.3991523e+03,1.2743933e+00,-2.8263175e-04,-2.9283257e-04,-2.8263175e-04,1.2743885e+00,-2.9041718e-04,-2.9283257e-04,-2.9041718e-04,1.2743752e+00,1.2743857e+00
9.0000000e+02,7.9060432e+03,1.2762864e+00,-2.8267302e-04,-2.9287422e-04,-2.8267302e-04,1.2762816e+00,-2.9045859e-04,-2.9287422e-04,-2.9045859e-04,1.2762683e+00,1.2762787e+00
9.0000000e+02,9.7677811e+03,1.2778432e+00,-2.8270643e-04,-2.9290794e-04,-2.8270643e-04,1.2778384e+00,-2.9049211e-04,-2.9290794e-04,-2.9049211e-04,1.2778251e+00,1.2778356e+00
9.0000000e+02,1.2067926e+04,1.2791199e+00,-2.8273348e-04,-2.9293524e-04,-2.8273348e-04,1.2791151e+00,-2.9051925e-04,-2.9293524e-04,-2.9051925e-04,1.2791018e+00,1.2791123e+00
9.0000000e+02,1.4909717e+04,1.2801644e+00,-2.8275539e-04,-2.9295734e-04,-2.8275539e-04,1.2801596e+00,-2.9054122e-04,-2.9295734e-04,-2.9054122e-04,1.2801463e+00,1.2801568e+00
9.0000000e+02,1.8420700e+04,1.2810172e+00,-2.8277312e-04,-2.9297523e-04,-2.8277312e-04,1.2810124e+00,-2.9055901e-04,-2.9297523e-04,-2.9055901e-04,1.2809991e+00,1.2810096e+00
9.0000000e+02,2.2758459e+04,1.2817124e+00,-2.8278747e-04,-2.9298972e-04,-2.8278747e-04,1.2817077e+00,-2.9057341e-04,-2.9298972e-04,-2.9057341e-04,1.2816943e+00,1.2817048e+00
9.0000000e+02,2.8117687e+04,1.2822784e+00,-2.8279909e-04,-2.9300144e-04,-2.8279909e-04,1.2822736e+00,-2.9058507e-04,-2.9300144e-04,-2.9058507e-04,1.2822603e+00,1.2822708e+00
9.0000000e+02,3.4738921e+04,1.2827387e+00,-2.8280849e-04,-2.9301093e-04,-2.8280849e-04,1.2827339e+00,-2.9059450e-04,-2.9301093e-04,-2.9059450e-04,1.2827206e+00,1.2827311e+00
9.0000000e+02,4.2919343e+04,1.2831126e+00,-2.8281610e-04,-2.9301861e-04,-2.8281610e-04,1.2831079e+00,-2.9060214e-04,-2.9301861e-04,-2.9060214e-04,1.2830946e+00,1.2831050e+00
9.0000000e+02,5.3026113e+04,1.2834163e+00,-2.8282227e-04,-2.9302483e-04,-2.8282227e-04,1.2834115e+00,-2.9060832e-04,-2.9302483e-04,-2.9060832e-04,1.2833982e+00,1.2834087e+00
9.0000000e+02,6.5512856e+04,1.2836627e+00,-2.8282725e-04,-2.9302987e-04,-2.8282725e-04,1.2836579e+00,-2.9061333e-04,-2.9302987e-04,-2.9061333e-04,1.2836446e+00,1.2836550e+00
9.0000000e+02,8.0940012e+04,1.2838625e+00,-2.8283129e-04,-2.9303394e-04,-2.8283129e-04,1.2838577e+00,-2.9061738e-04,-2.9303394e-04,-2.9061738e-04,1.2838444e+00,1.2838549e+00
9.0000000e+02,1.0000000e+05,1.2840245e+00,-2.8283456e-04,-2.9303724e-04,-2.8283456e-04,1.2840197e+00,-2.9062065e-04,-2.9303724e-04,-2.9062065e-04,1.2840064e+00,1.2840169e+00
9.5000000e+02,3.1622777e+00,4.5367335e-01,-1.2077492e-04,-1.2775058e-04,-1.2077492e-04,4.5367090e-01,-1.2661341e-04,-1.2775058e-04,-1.2661341e-04,4.5366042e-01,4.5366823e-01
9.5000000e+02,3.9069399e+00,4.9940215e-01,-1.3332939e-04,-1.4069859e-04,-1.3332939e-04,4.9939948e-01,-1.3944049e-04,-1.4069859e-04,-1.3944049e-04,4.9938867e-01,4.9939677e-01
9.5000000e+02,4.8269574e+00,5.4532447e-01,-1.4600369e-04,-1.5372633e-04,-1.4600369e-04,5.4532159e-01,-1.5234980e-04,-1.5372633e-04,-1.5234980e-04,5.4531050e-01,5.4531885e-01
9.5000000e+02,5.9636233e+00,5.9083109e-01,-1.5858551e-04,-1.6662038e-04,-1.5858551e-04,5.9082802e-01,-1.6513033e-04,-1.6662038e-04,-1.6513033e-04,5.9081667e-01,5.9082526e-01
9.5000000e+02,7.3679546e+00,6.3535468e-01,-1.7085771e-04,-1.7916434e-04,-1.7085771e-04,6.3535141e-01,-1.7756775e-04,-1.7916434e-04,-1.7756775e-04,6.3533987e-01,6.3534865e-01
9.5000000e+02,9.1029818e+00,6.7839967e-01,-1.8261420e-04,-1.9115430e-04,-1.8261420e-04,6.7839623e-01,-1.8945961e-04,-1.9115430e-04,-1.8945961e-04,6.7838451e-01,6.7839347e-01
9.5000000e+02,1.1246578e+01,7.1956532e-01,-1.9367534e-04,-2.0241377e-04,-1.9367534e-04,7.1956172e-01,-2.0063038e-04,-2.0241377e-04,-2.0063038e-04,7.1954985e-01,7.1955897e-01
9.5000000e+02,1.3894955e+01,7.5855961e-01,-2.0390033e-04,-2.1280566e-04,-2.0390033e-04,7.5855586e-01,-2.1094336e-04,-2.1280566e-04,-2.1094336e-04,7.5854387e-01,7.5855312e-01
9.5000000e+02,1.7166979e+01,7.9520319e-01,-2.1319444e-04,-2.2223911e-04,-2.1319444e-04,7.9519932e-01,-2.2030763e-04,-2.2223911e-04,-2.2030763e-04,7.9518722e-01,7.9519657e-01
9.5000000e+02,2.1209509e+01,8.2942399e-01,-2.2151041e-04,-2.3067066e-04,-2.2151041e-04,8.2942001e-01,-2.2867929e-04,-2.3067066e-04,-2.2867929e-04,8.2940782e-01,8.2941727e-01
9.5000000e+02,2.6203985e+01,8.6124427e-01,-2.2884460e-04,-2.3810024e-04,-2.2884460e-04,8.6124019e-01,-2.3605759e-04,-2.3810024e-04,-2.3605759e-04,8.6122792e-01,8.6123746e-01
9.5000000e+02,3.2374575e+01,8.9076250e-01,-2.3522956e-04,-2.4456360e-04,-2.3522956e-04,8.9075835e-01,-2.4247745e-04,-2.4456360e-04,-2.4247745e-04,8.9074602e-01,8.9075562e-01
9.5000000e+02,3.9998234e+01,9.1813275e-01,-2.4072474e-04,-2.5012298e-04,-2.4072474e-04,9.1812853e-01,-2.4800025e-04,-2.5012298e-04,-2.4800025e-04,9.1811615e-01,9.1812581e-01
9.5000000e+02,4.9417134e+01,9.4354347e-01,-2.4540703e-04,-2.5485775e-04,-2.4540703e-04,9.4353918e-01,-2.5270445e-04,-2.5485775e-04,-2.5270445e-04,9.4352676e-01,9.4353647e-01
9.5000000e+02,6.1054023e+01,9.6719757e-01,-2.4936247e-04,-2.5885597e-04,-2.4936247e-04,9.6719324e-01,-2.5667727e-04,-2.5885597e-04,-2.5667727e-04,9.6718078e-01,9.6719053e-01
9.5000000e+02,7.5431201e+01,9.8929469e-01,-2.5267944e-04,-2.6220777e-04,-2.5267944e-04,9.8929033e-01,-2.6000807e-04,-2.6220777e-04,-2.6000807e-04,9.8927784e-01,9.8928762e-01
9.5000000e+02,9.3193958e+01,1.0100165e+00,-2.5544381e-04,-2.6500046e-04,-2.5544381e-04,1.0100121e+00,-2.6278346e-04,-2.6500046e-04,-2.6278346e-04,1.0099996e+00,1.0100094e+00
9.5000000e+02,1.1513954e+02,1.0295153e+00,-2.5773569e-04,-2.6731536e-04,-2.5773569e-04,1.0295109e+00,-2.6508415e-04,-2.6731536e-04,-2.6508415e-04,1.0294984e+00,1.0295082e+00
9.5000000e+02,1.4225293e+02,1.0479070e+00,-2.5962765e-04,-2.6922599e-04,-2.5962765e-04,1.0479025e+00,-2.6698315e-04,-2.6922599e-04,-2.6698315e-04,1.0478900e+00,1.0478998e+00
9.5000000e+02,1.7575106e+02,1.0652674e+00,-2.6118386e-04,-2.7079736e-04,-2.6118386e-04,1.0652630e+00,-2.6854501e-04,-2.7079736e-04,-2.6854501e-04,1.0652504e+00,1.0652603e+00
9.5000000e+02,2.1713743e+02,1.0816342e+00,-2.6246014e-04,-2.7208593e-04,-2.6246014e-04,1.0816297e+00,-2.6982583e-04,-2.7208593e-04,-2.6982583e-04,1.0816172e+00,1.0816270e+00
9.5000000e+02,2.6826958e+02,1.0970117e+00,-2.6350429e-04,-2.7314004e-04,-2.6350429e-04,1.0970072e+00,-2.7087362e-04,-2.7314004e-04,-2.7087362e-04,1.0969946e+00,1.0970045e+00
9.5000000e+02,3.3144247e+02,1.1113798e+00,-2.6435684e-04,-2.7400065e-04,-2.6435684e-04,1.1113753e+00,-2.7172910e-04,-2.7400065e-04,-2.7172910e-04,1.1113628e+00,1.1113727e+00
9.5000000e+02,4.0949151e+02,1.1247054e+00,-2.6505180e-04,-2.7470216e-04,-2.6505180e-04,1.1247009e+00,-2.7242643e-04,-2.7470216e-04,-2.7242643e-04,1.1246883e+00,1.1246982e+00
9.5000000e+02,5.0591975e+02,1.1369530e+00,-2.6561755e-04,-2.7527321e-04,-2.6561755e-04,1.1369485e+00,-2.7299409e-04,-2.7527321e-04,-2.7299409e-04,1.1369359e+00,1.1369458e+00
9.5000000e+02,6.2505519e+02,1.1480961e+00,-2.6607762e-04,-2.7573757e-04,-2.6607762e-04,1.1480915e+00,-2.7345570e-04,-2.7573757e-04,-2.7345570e-04,1.1480789e+00,1.1480888e+00
9.5000000e+02,7.7224499e+02,1.1581247e+00,-2.6645142e-04,-2.7611484e-04,-2.6645142e-04,1.1581201e+00,-2.7383074e-04,-2.7611484e-04,-2.7383074e-04,1.1581075e+00,1.1581174e+00
9.5000000e+02,9.5409548e+02,1.1670502e+00,-2.6675490e-04,-2.7642113e-04,-2.6675490e-04,1.1670457e+00,-2.7413522e-04,-2.7642113e-04,-2.7413522e-04,1.1670331e+00,1.1670430e+00
9.5000000e+02,1.1787686e+03,1.1749069e+00,-2.6700115e-04,-2.7666967e-04,-2.6700115e-04,1.1749023e+00,-2.7438229e-04,-2.7666967e-04,-2.7438229e-04,1.1748897e+00,1.1748996e+00
9.5000000e+02,1.4563485e+03,1.1817496e+00,-2.6720088e-04,-2.7687123e-04,-2.6720088e-04,1.1817450e+00,-2.7458266e-04,-2.7687123e-04,-2.7458266e-04,1.1817324e+00,1.1817423e+00
9.5000000e+02,1.7992936e+03,1.1876501e+00,-2.6736280e-04,-2.7703464e-04,-2.6736280e-04,1.1876456e+00,-2.7474511e-04,-2.7703464e-04,-2.7474511e-04,1.1876330e+00,1.1876429e+00
9.5000000e+02,2.2229965e+03,1.1926921e+00,-2.6749403e-04,-2.7716709e-04,-2.6749403e-04,1.1926876e+00,-2.7487677e-04,-2.7716709e-04,-2.7487677e-04,1.1926750e+00,1.1926849e+00
9.5000000e+02,2.7464741e+03,1.1969652e+00,-2.6760036e-04,-2.7727440e-04,-2.6760036e-04,1.1969606e+00,-2.7498345e-04,-2.7727440e-04,-2.7498345e-04,1.1969480e+00,1.1969579e+00
9.5000000e+02,3.3932218e+03,1.2005604e+00,-2.6768650e-04,-2.7736133e-04,-2.6768650e-04,1.2005559e+00,-2.7506988e-04,-2.7736133e-04,-2.7506988e-04,1.2005433e+00,1.2005532e+00
9.5000000e+02,4.1922674e+03,1.2035663e+00,-2.6775628e-04,-2.7743174e-04,-2.6775628e-04,1.2035618e+00,-2.7513988e-04,-2.7743174e-04,-2.7513988e-04,1.2035491e+00,1.2035591e+00
9.5000000e+02,5.1794747e+03,1.2060658e+00,-2.6781278e-04,-2.7748877e-04,-2.6781278e-04,1.2060612e+00,-2.7519656e-04,-2.7748877e-04,-2.7519656e-04,1.2060486e+00,1.2060586e+00
9.5000000e+02,6.3991523e+03,1.2081346e+00,-2.6785854e-04,-2.7753495e-04,-2.6785854e-04,1.2081300e+00,-2.7524247e-04,-2.7753495e-04,-2.7524247e-04,1.2081174e+00,1.2081273e+00
9.5000000e+02,7.9060432e+03,1.2098402e+00,-2.6789559e-04,-2.7757234e-04,-2.6789559e-04,1.2098356e+00,-2.7527964e-04,-2.7757234e-04,-2.7527964e-04,1.2098230e+00,1.2098330e+00
9.5000000e+02,9.7677811e+03,1.2112418e+00,-2.6792559e-04,-2.7760261e-04,-2.6792559e-04,1.2112372e+00,-2.7530973e-04,-2.7760261e-04,-2.7530973e-04,1.2112246e+00,1.2112346e+00
9.5000000e+02,1.2067926e+04,1.2123904e+00,-2.6794987e-04,-2.7762712e-04,-2.6794987e-04,1.2123859e+00,-2.7533410e-04,-2.7762712e-04,-2.7533410e-04,1.2123733e+00,1.2123832e+00
9.5000000e+02,1.4909717e+04,1.2133296e+00,-2.6796953e-04,-2.7764696e-04,-2.6796953e-04,1.2133251e+00,-2.7535382e-04,-2.7764696e-04,-2.7535382e-04,1.2133124e+00,1.2133224e+00
9.5000000e+02,1.8420700e+04,1.2140961e+00,-2.6798545e-04,-2.7766302e-04,-2.6798545e-04,1.2140916e+00,-2.7536979e-04,-2.7766302e-04,-2.7536979e-04,1.2140790e+00,1.2140889e+00
9.5000000e+02,2.2758459e+04,1.2147207e+00,-2.6799833e-04,-2.7767602e-04,-2.6799833e-04,1.2147162e+00,-2.7538272e-04,-2.7767602e-04,-2.7538272e-04,1.2147036e+00,1.2147135e+00
9.5000000e+02,2.8117687e+04,1.2152291e+00,-2.6800876e-04,-2.7768655e-04,-2.6800876e-04,1.2152246e+00,-2.7539318e-04,-2.7768655e-04,-2.7539318e-04,1.2152119e+00,1.2152219e+00
9.5000000e+02,3.4738921e+04,1.2156424e+00,-2.6801720e-04,-2.7769507e-04,-2.6801720e-04,1.2156379e+00,-2.7540165e-04,-2.7769507e-04,-2.7540165e-04,1.2156252e+00,1.2156352e+00
9.5000000e+02,4.2919343e+04,1.2159782e+00,-2.6802404e-04,-2.7770196e-04,-2.6802404e-04,1.2159736e+00,-2.7540850e-04,-2.7770196e-04,-2.7540850e-04,1.2159610e+00,1.2159709e+00
9.5000000e+02,5.3026113e+04,1.2162507e+00,-2.6802957e-04,-2.7770754e-04,-2.6802957e-04,1.2162462e+00,-2.7541405e-04,-2.7770754e-04,-2.7541405e-04,1.2162335e+00,1.2162435e+00
9.5000000e+02,6.5512856e+04,1.2164718e+00,-2.6803405e-04,-2.7771206e-04,-2.6803405e-04,1.2164673e+00,-2.7541855e-04,-2.7771206e-04,-2.7541855e-04,1.2164547e+00,1.2164646e+00
9.5000000e+02,8.0940012e+04,1.2166512e+00,-2.6803767e-04,-2.7771572e-04,-2.6803767e-04,1.2166466e+00,-2.7542218e-04,-2.7771572e-04,-2.7542218e-04,1.2166340e+00,1.2166439e+00
9.5000000e+02,1.0000000e+05,1.2167966e+00,-2.6804060e-04,-2.7771868e-04,-2.6804060e-04,1.2167920e+00,-2.7542512e-04,-2.7771868e-04,-2.7542512e-04,1.2167794e+00,1.2167893e+00
1.0000000e+03,3.1622777e+00,4.4163192e-01,-1.1764875e-04,-1.2437578e-04,-1.1764875e-04,4.4162953e-01,-1.2326650e-04,-1.2437578e-04,-1.2326650e-04,4.4161949e-01,4.4162698e-01
1.0000000e+03,3.9069399e+00,4.8518982e-01,-1.2962500e-04,-1.3671743e-04,-1.2962500e-04,4.8518724e-01,-1.3549342e-04,-1.3671743e-04,-1.3549342e-04,4.8517689e-01,4.8518465e-01
1.0000000e+03,4.8269574e+00,5.2878940e-01,-1.4166727e-04,-1.4908653e-04,-1.4166727e-04,5.2878662e-01,-1.4775074e-04,-1.4908653e-04,-1.4775074e-04,5.2877601e-01,5.2878401e-01
1.0000000e+03,5.9636233e+00,5.7185839e-01,-1.5357136e-04,-1.6127827e-04,-1.5357136e-04,5.7185541e-01,-1.5983588e-04,-1.6127827e-04,-1.5983588e-04,5.7184458e-01,5.7185279e-01
1.0000000e+03,7.3679546e+00,6.1387161e-01,-1.6513203e-04,-1.7308849e-04,-1.6513203e-04,6.1386846e-01,-1.7154650e-04,-1.7308849e-04,-1.7154650e-04,6.1385744e-01,6.1386583e-01
1.0000000e+03,9.1029818e+00,6.5437810e-01,-1.7615822e-04,-1.8432847e-04,-1.7615822e-04,6.5437479e-01,-1.8269519e-04,-1.8432847e-04,-1.8269519e-04,6.5436361e-01,6.5437217e-01
1.0000000e+03,1.1246578e+01,6.9302108e-01,-1.8648729e-04,-1.9483871e-04,-1.8648729e-04,6.9301762e-01,-1.9312321e-04,-1.9483871e-04,-1.9312321e-04,6.9300631e-01,6.9301500e-01
1.0000000e+03,1.3894955e+01,7.2954887e-01,-1.9599565e-04,-2.0449922e-04,-1.9599565e-04,7.2954528e-01,-2.0271084e-04,-2.0449922e-04,-2.0271084e-04,7.2953385e-01,7.2954266e-01
